Loans,Loan requests,tick,Banks,Total central bank loans,Total cash & reserve,Total client loans,Total current accounts,Total interbank loans,Total securities,Total term deposits
23,37,237,39,118576.331853821,112454.727257929,396304.80418109,250697.74618574,36668.1638010734,418488.235172965,357123.227878696
31,109,238,39,114293.537901836,119791.3615195,424889.908578328,279280.549179802,49997.1668894846,419240.518555862,369494.939475149
22,31,239,39,108323.679054406,109297.139832874,406733.152471639,260895.973882829,37940.6894130287,419670.561807489,365481.29310508
37,108,240,39,110349.565325372,86397.3405073983,384932.928880455,238880.81383142,58424.6936125417,419670.561807489,340802.396474941
32,331,241,39,123296.223880498,105894.999306498,378813.39491904,232705.901978531,50928.5218151652,419670.561807489,347382.247852748
29,49,242,39,120949.926517936,116103.643940146,401227.218414028,255114.332643813,47132.4008176123,419767.856046391,360034.484087861
25,35,243,39,116201.20156902,106526.560842278,388415.145351017,242184.626144719,41385.2901893204,420216.293643671,355697.929086205
30,387,244,39,121958.530121104,103257.394345963,391066.641030248,244836.121823949,55843.2339156209,420216.293643671,346760.80527591
29,487,245,39,127278.376543293,109519.840684071,395186.873327637,248948.853003485,50687.1080347031,420216.293643671,347706.556617197
25,511,246,39,140480.284546129,110664.932698606,378749.774190413,232335.215030308,48452.2349452521,420216.293643671,335774.487525489
23,42,247,39,135822.238697086,132709.709569,403483.595130684,257064.721739168,45864.5925300115,420445.675981481,362706.692582737
20,32,248,39,130235.895459672,107946.122709,380101.823212031,233413.662502818,42368.1796529816,420445.675981481,343719.322659384
24,692,249,39,142675.974197856,124297.284382231,396750.02295179,251584.817695428,49739.0227293226,420559.074719741,346336.717457281
31,114,250,39,141253.879943743,104286.013414054,368839.869326272,223378.675429016,46353.9789633882,420900.801459397,328277.882665517
44,98,251,39,141253.879943743,129049.051842428,396972.210817759,251506.772197276,54296.0196066062,420974.576322212,353114.695956707
29,52,252,39,139272.28874652,102713.517729275,373395.07257267,227648.688374351,43387.0095694802,421096.452163807,329122.550338552
42,142,253,39,139497.281441545,129395.34084854,395592.034862395,249838.640135013,55863.5821472593,421351.03762725,355833.966226237
17,23,254,39,132701.849898772,115198.195607044,392366.749170786,246575.314574104,36414.1549642949,421420.610006238,348574.420365113
24,44,255,39,125781.798459136,133910.620500147,415935.684422743,270140.375377451,51490.6213276392,422796.107118246,375583.247897445
14,16,256,39,117666.350175957,108429.518962301,398217.381350598,252228.141968842,30784.4866352736,423079.336467866,358674.812310716
40,86,257,39,117666.350175957,109836.197064311,398138.513400636,252141.37995636,59161.4479239608,423171.596384028,360173.750328888
16,19,258,39,113242.379270511,113342.575338007,405636.653569991,259639.520125714,35771.230217654,423433.764079174,368366.267203176
33,45,259,39,113242.379270511,101370.710752704,383553.906786915,237326.961920093,57596.2933105135,423459.986558364,356602.450199088
40,157,260,39,113399.418165419,96396.9567358756,403427.022870062,257199.295605369,53357.4559951937,423459.986558364,351672.684815533
31,490,261,39,125927.624024497,101629.245717871,388878.067903367,242523.859699056,50476.5623592356,423459.986558364,344526.87172195
36,87,262,39,125927.624024497,103366.438315944,375493.934986241,228978.462948361,58881.3428025013,423459.986558364,346342.165840012
21,31,263,39,118514.653193195,115015.570403461,381441.484863246,234922.241412746,43412.3893918971,423459.986558364,365418.521929639
34,54,264,39,118514.653193195,105822.662594215,388311.53670897,241779.683050426,47215.9301915201,423604.572923519,356459.787826579
33,50,265,39,118514.653193195,112624.618386195,402269.032255166,255737.178596621,51435.9625662087,423780.665329655,363437.836024696
34,44,266,39,118514.653193195,109322.217640566,397025.578797681,250452.365160323,44003.3233747493,423897.207740289,360291.768633178
23,688,267,39,139314.235391275,114592.169865023,407266.319861236,265831.620698563,53502.8318989743,424164.543669575,340345.774249033
30,37,268,39,138161.311984057,125850.583660216,396538.877385124,254983.867369998,42055.6705716345,426300.024447046,354892.592228914
22,44,269,39,128731.034766609,116559.297136597,393576.161725163,251999.359244941,45530.5932338884,426589.111326462,355333.199713095
33,40,270,39,128731.034766609,115728.230272181,397628.11306608,256051.310585858,45804.0656550368,426691.818603441,354627.588090953
36,65,271,39,128663.71567734,110333.698147577,388744.771195239,247058.073218887,51149.0617124288,426801.785170465,349461.997528269
25,33,272,39,127477.929890596,124001.562078731,389622.400586885,247880.391552152,37635.9524986768,427296.92222817,364818.327326887
23,40,273,39,116632.835832437,122927.508898468,407962.342720839,266220.302074838,43290.5691454259,428006.254714243,375298.700690857
25,517,274,39,140134.525758208,86433.6076624839,373028.735978723,231020.811432271,52744.5123438824,428006.254714243,315897.125283179
33,600,275,39,154907.177057057,137042.43534682,395092.238039968,253280.645756558,54214.2837528723,428013.397649837,351516.908289092
18,23,276,39,131967.065984188,127386.616201671,403852.236256881,262040.643973471,36558.3029298738,428391.913532807,365179.716099782
26,53,277,39,130624.048047136,111291.524171847,389439.457317429,247478.554799396,50189.8716685377,428433.056285789,350614.437545535
38,65,278,39,130624.048047136,115811.155850374,396116.7514685,254155.848950466,50062.6208615644,428433.056285789,355142.566916508
24,37,279,39,128966.025973783,112297.786916728,393539.361879896,251553.352057825,46129.9975746701,428451.150076808,353337.177761391
36,53,280,39,128966.025973783,117890.451078362,399515.420205852,257529.410383781,50549.4782758086,428586.629501683,359065.3213479
31,50,281,39,125755.365510275,110060.675315146,379083.662226072,236890.790533195,47718.5398167185,428586.629501683,354520.566296816
38,96,282,39,126019.634808232,106636.109655674,390446.888206158,248251.111576024,58234.2166877597,428590.015446208,350913.388300654
28,420,283,39,133305.723086169,95189.8994345253,374261.419602018,231878.169639851,53088.2750927767,428590.015446208,332366.55810354
32,52,284,39,132534.919630155,128186.875588143,404652.281330448,262266.881281808,52196.822243743,429123.920227048,366668.242494012
25,86,285,39,126259.202151558,99298.045600831,384508.320505136,241882.585661965,51601.7239832677,429123.920227048,344279.022188353
26,572,286,39,132348.386611454,126528.670759155,387298.714943516,244672.980100345,52569.1453306366,429123.920227048,365420.46288678
27,41,287,39,129829.679661625,108710.539724135,389844.827034904,247219.092191733,44829.5820660833,429123.920227048,350272.518247978
24,541,288,39,142066.084247104,111488.726222768,369308.641568869,226483.355634476,53724.1134619366,429123.920227048,340907.945884764
32,82,289,39,143931.646350382,134252.004806009,384050.378551912,241222.622611681,45131.7565873988,429300.324643494,361982.066781173
18,23,290,39,138133.898004791,120871.492723063,387170.699725463,244342.943785232,37773.542577578,429496.009396289,354675.053422088
35,59,291,39,137922.868564169,117482.532146753,390540.246433051,247712.49049282,51913.9079243316,429607.413637718,351651.083355675
35,59,292,39,137802.697807074,109036.629121433,372818.657352468,229823.623195572,46932.3291267263,429607.413637718,343407.784080205
32,294,293,39,141624.599101416,105284.926682874,374281.954266661,231286.920109765,61399.6235207249,429607.413637718,335916.126427843
36,114,294,39,141734.907541813,111308.388233147,381843.191505449,238846.556947369,53361.1702990193,429607.413637718,341840.212530569
32,63,295,39,139565.848523116,111631.716168827,383829.156923462,240830.377342448,54263.3934112374,429645.24797818,344370.433825408
32,53,296,39,138296.808193069,115408.982828735,390738.434300671,247739.654719656,49954.9221434369,430009.665003546,349781.15784073
26,515,297,39,150370.795725543,109631.463625685,372294.257683867,229121.612456651,53686.511531107,430009.665003546,332112.720467305
40,111,298,39,150493.476123472,127606.055294141,388903.883541842,245730.114072937,54368.8816922127,430115.898342913,350077.116187663
18,46,299,39,129537.740830133,129839.716266645,410414.630030622,267234.553326532,47435.2056629647,430962.478757897,374113.092868488
22,629,300,39,138341.143594984,103106.976281031,380161.553845071,236644.592826145,50921.91360973,430962.478757897,338928.793115553
20,712,301,39,175875.654207446,133052.495142636,366695.207905736,226751.518802922,44444.7098755087,430962.478757897,327905.155905645
20,24,302,39,168392.947331286,151936.581236208,392596.428236697,252645.344033457,41847.7418254455,431824.218724504,355133.688841985
18,26,303,39,156267.077778273,131302.576703177,384449.17687644,244412.670184646,37394.7778329435,432518.090237724,347396.794320403
18,26,304,39,149150.844306059,145004.21138411,404339.238419411,264298.86794158,43596.6936219704,433318.098991555,369014.67122738
22,42,305,39,144990.847692246,117849.327130334,384568.992766918,244315.441561735,38609.2908873501,433324.06310695,346253.360807016
39,78,306,39,145314.524647991,128446.174181987,392646.809885168,252385.095648957,51610.2852884165,433370.522052864,356572.989848838
17,24,307,39,139505.495901423,121341.539208556,391561.786207639,251289.84300143,39188.0188388475,433446.141067752,355365.08171817
38,62,308,39,139383.522892133,128267.80809164,397509.028474592,257232.87085295,49557.9937366641,433570.409660174,362537.592202967
33,67,309,39,138746.172809226,117430.618273114,388244.658555004,247865.79165719,41852.8801286687,433570.409660174,352438.74097958
31,319,310,39,146506.445817216,105100.357387349,370962.620269247,230429.746910174,58595.9364631002,433570.409660174,332547.123262991
32,146,311,39,146110.197496868,117276.443891097,391330.40793255,250797.008741772,53949.1783720252,433570.409660174,345144.417420994
25,359,312,39,153098.295620131,110510.698738719,370021.88158238,229324.812268766,50910.5304546852,433570.409660174,331547.699938111
35,51,313,39,152830.825787199,139310.334807704,375617.644658562,234920.575344948,42332.9059840693,433592.44001718,360636.836197035
21,26,314,39,148455.010873176,127661.168507296,365435.500873095,224636.546233444,34529.2411261634,433592.44001718,353485.082910953
27,553,315,39,160849.027047899,122575.183910231,379165.147526152,238417.399662787,60145.1863018874,433592.44001718,336161.3555992
25,155,316,39,158595.399542609,129391.776254539,381076.28400816,240322.50231328,50958.1253830497,433605.525588797,345244.661020415
38,79,317,39,158595.399542609,114877.073011596,357358.637105925,216333.736994926,47461.7867465111,433605.525588797,330873.66771057
36,150,318,39,159436.740216772,123169.532685921,378358.097834039,237332.677497189,57328.3566030348,433605.525588797,338365.727859782
21,80,319,39,144554.928777402,141610.895402842,406619.4217155,265606.381681972,48806.1009188471,434816.677631697,372887.988377063
23,28,320,39,140240.667407388,122563.560023155,375950.038864853,234663.182064351,28512.1586005872,434816.677631697,358300.786387288
27,40,321,39,138893.048675221,138448.574254256,392298.042292223,251010.895741175,48894.3102561826,435067.389553112,375784.131271971
21,29,322,39,130570.07493498,120779.612286502,400476.916651457,259168.032919838,36933.342032543,435221.849800425,366683.608519298
35,77,323,39,130546.879419776,124851.221979666,407541.271774549,266232.38804293,49129.5432209075,435334.807610672,370908.59327268
28,33,324,39,130518.081493675,117714.382556255,395210.172749512,253764.383418777,35407.9916844912,435432.380864023,363981.819173136
28,466,325,39,144899.626973033,106650.00622071,376432.277721522,234771.283032465,62234.5411473792,435432.380864023,338787.837178182
36,65,326,39,144899.626973033,112545.479297829,383412.20017077,241746.187783331,57403.5382425643,435432.380864023,344683.310255301
27,132,327,39,144545.050964377,111027.379562474,380011.539491928,238326.578127532,58098.3382402221,435432.380864023,343531.3065655
23,30,328,39,142548.863734937,133962.389997889,403024.487727558,261337.543763627,42478.8827479779,435596.332775754,368626.456142087
26,520,329,39,148799.136908707,107699.442170435,387463.05879822,245600.552883295,59504.1840468942,435596.332775754,336435.148220083
35,207,330,39,152195.134061218,117764.979039234,376494.060757042,234536.216650062,59787.7949572102,435596.332775754,343104.68793637
25,47,331,39,148028.747357253,117162.15358093,382938.755595707,240980.911488727,56670.8380827825,435596.332775754,346687.149046254
26,32,332,39,144709.730617545,134764.896882462,399302.49670222,257344.013989688,40370.0144488947,436162.330380643,368174.906692382
23,41,333,39,134631.394525546,122782.56488088,396596.231348127,254604.563338935,51244.0517386633,436505.160491855,366629.197981123
38,65,334,39,134631.394525546,118046.451690801,396136.683671587,254106.844893639,45832.5985017708,436505.160491855,361939.977000847
35,86,335,39,134578.754384244,120092.652257005,398242.733564258,256212.894786311,54062.9236181738,436564.709153287,364098.366369785
37,323,336,39,137102.181455321,107690.482460753,396821.023830946,254778.824898187,58708.8406815259,436564.709153287,349320.547689261
18,48,337,39,131779.723949382,131533.656909718,411673.785035082,269631.586102323,49304.1490344126,436994.288637292,378915.759128172
24,30,338,39,129040.611086279,114896.329764884,393974.630548526,251743.937480187,44979.3977645828,437015.312303085,365175.966439123
23,629,339,39,160540.655402586,112458.613568475,365685.069987644,226002.464315229,55169.4566770715,437015.312303085,328887.321301631
30,311,340,39,166530.463071288,131360.925834157,374880.851696529,235232.583555468,59052.5666005841,437401.775740871,342153.755386491
23,41,341,39,157509.15890487,126143.483215386,382846.474215911,243195.867770468,47083.9091793299,437401.775740871,345981.051238535
30,62,342,39,154368.651270484,130140.828641017,385401.660425229,245751.053979786,51647.2938552226,437454.198345758,353171.326903439
23,46,343,39,139827.789390943,133414.35748657,407212.364190603,267555.856535679,50635.8748326818,438129.318578544,371662.489951944
28,40,344,39,137632.842210251,113393.565161289,384158.060240064,244241.232849031,45843.4044901658,438179.318327306,354064.569153157
40,96,345,39,137977.652386427,117863.133803527,392190.578365468,252267.485072303,61071.5190861849,438285.395927286,358295.4052192
35,87,346,39,137750.877871542,116331.700133615,386505.259144015,246522.373257037,47941.9755361977,438294.138500821,357029.955632204
40,233,347,39,140266.612599769,117850.388750401,391013.915928578,251029.989344071,62091.118233135,438364.734567718,356130.63979994
25,461,348,39,166073.382941394,102990.107130221,345931.044135591,205708.74454754,54791.7497970448,438364.734567718,315709.789874814
30,453,349,39,171015.173525373,144144.523596794,385541.558792932,246778.72449289,63089.4748833062,438364.734567718,350557.078585681
19,22,350,39,148166.115404936,113468.442043929,365220.450593544,226288.420473269,45265.2777784083,438396.872393776,342852.150919594
20,42,351,39,137802.056954199,135146.491609012,402349.92760914,263417.897488865,56616.8225683726,439095.698312423,375593.084854061
18,21,352,39,130581.240886728,108752.210533868,393082.103006312,254071.102601709,43070.6637726763,439430.959535214,356941.397938337
38,102,353,39,130402.973482093,115718.701014613,396787.203308171,257776.202903568,65858.6464875285,439563.594812482,364218.791100983
25,484,354,39,133178.059233895,104689.816492359,384416.273853742,245252.298189233,54689.9235237493,439681.433267217,350668.1655373
34,49,355,39,132768.835860585,120787.851963673,399747.880680543,260583.905016034,56667.0452020935,439853.736547898,367347.727662605
24,37,356,39,131200.687912238,104842.526257368,384351.999303952,245018.061288737,56281.137395761,439853.736547898,353112.898199281
22,599,357,37,150153.106811265,118803.010594127,352212.133668661,231373.200608104,51188.9158293414,423241.461785948,313865.805854343
22,485,358,36,150749.735422642,123196.266084712,359606.037770359,243793.358294515,57264.5135190298,412827.594585217,302247.143324112
19,31,359,36,134784.648201022,142183.827310308,385177.331748018,269362.627276184,46591.6780536263,414234.962585007,338607.159771117
20,32,360,36,120652.506262573,109046.910146621,374257.455151021,258324.501127475,48716.052579055,414235.184288411,319790.770145539
26,554,361,36,128413.81876244,122403.154459737,371263.245132431,255303.33335568,56321.9351106697,414295.168991074,325459.320671734
13,15,362,36,124424.832719093,127910.033531176,381722.707707069,265761.087653786,36804.5915715975,414758.970317085,335418.98711253
27,281,363,36,126227.742705845,106303.481932035,356478.099670285,240267.90316643,61873.4146079972,414758.970317085,312241.302374023
29,593,364,36,144659.106564563,130277.420305907,373973.573558738,258814.537918069,49347.32406225,414758.970317085,316782.375575423
19,28,365,36,138190.710682751,134018.298898372,373440.282398201,258231.94918868,45791.6650769938,415396.815378174,327630.136999384
31,40,366,36,137024.193700091,114066.552317399,355333.815924336,239937.090788542,46726.1274221347,415396.815378174,309030.899773332
18,612,367,36,155689.127005327,129894.954653151,379561.067503067,264456.020656086,57338.2618098323,415416.578761527,305978.316404402
14,18,368,36,146331.325967481,147538.155571096,380375.022261547,265223.294646138,41345.7699134915,416909.430487729,334472.170086396
17,28,369,36,131302.506339487,128400.988102632,377658.914000477,262478.132857428,44747.6360615209,418472.369180711,331951.963009674
33,47,370,36,131302.506339487,115841.533091447,369171.622410801,253896.467349828,48975.7361726771,418472.369180711,319516.859038204
16,29,371,36,127420.536882844,132458.608484368,385625.718984748,270350.563923774,47506.0232776608,418937.019696191,340480.554403248
32,75,372,36,126856.091276376,95395.2726294731,351788.028948487,236266.159647953,54365.4408698474,418937.019696191,304343.039305796
27,375,373,36,137505.517898128,119064.968598277,364472.521485671,248950.652185136,61489.4697475364,418937.019696191,317363.308652848
14,22,374,36,127678.391522061,133274.160933898,384930.554127064,269404.789544865,39211.8628901439,419634.207442954,342096.815111298
23,34,375,36,117835.996789625,124241.905121982,391608.365253372,276082.600671174,50684.9730374309,420050.0696696,343322.816258465
16,16,376,36,102192.532227271,126259.770294187,354586.411032183,238711.745783664,32595.8903708028,420322.97552114,361304.245095576
34,122,377,36,103489.127289476,84400.9139487772,366218.881451115,250344.216202596,71575.0630471852,420322.97552114,318592.212283709
26,429,378,36,131342.623166973,109107.780654579,358978.484377131,243033.970695802,54859.8715128354,420322.97552114,315514.84692107
26,49,379,36,126989.7717012,124193.516473743,383078.58973642,267116.406363343,55722.0055424679,420444.669200051,335091.182717157
35,52,380,36,126989.7717012,99023.070031933,342118.446905745,225783.719536425,56192.8911478688,420444.669200051,310186.31350934
26,405,381,36,135245.257989133,117365.743247618,370699.524272955,254364.796903635,66396.581971323,420444.669200051,320336.003582574
18,608,382,35,153274.890417714,116466.942486733,318083.642885108,219229.740346355,41461.3070637009,408889.882525317,273135.704275482
33,57,383,35,150780.623145924,134370.933081581,343836.437145997,244982.534607244,60365.8028602314,409813.608585974,294457.688202777
19,33,384,35,136213.967681289,124884.490520009,352274.87837348,253420.975834727,46672.3339624873,410395.908006285,300134.884573574
18,30,385,34,123395.870646613,132138.259563833,365944.196985239,277346.755151349,46542.9967370518,400071.678611656,299603.354029987
17,27,386,34,112865.60167714,115098.193732143,327979.848267248,239019.580810003,40418.4595004086,400149.434292284,293234.996424453
32,77,387,34,113114.421141617,107388.912033938,343584.892108452,254620.158020826,57851.5133848688,400149.434292284,285355.688342589
31,57,388,34,112928.713633424,109180.153832689,351465.864025886,262501.129938259,52163.3677141632,400152.633560622,287363.323824112
33,70,389,34,113136.326386695,98931.5379018032,336325.650657248,247155.843929505,58986.2934355961,400152.633560622,277010.999218681
19,36,390,34,109202.007960628,121540.843080657,362827.844699617,273650.089888396,51597.0752010028,400866.419053152,304268.408316132
27,35,391,33,103135.924882518,102315.977717397,327012.478057789,244636.284342603,45500.6216568648,391534.316361483,275728.591099569
25,42,392,33,102279.961319509,119327.893954693,358610.903190503,276229.072151271,53646.7222623522,392083.808825846,294145.963364237
25,30,393,33,101806.394493891,100674.537873111,332085.465848282,249459.380610593,42427.1389930703,392083.808825846,276146.172021698
36,78,394,33,102165.387417079,110166.297198748,348627.591597091,266000.637222339,62308.5471165124,392087.350728326,285282.480326627
28,47,395,33,101391.598882962,85777.2122232674,322396.326436065,239547.008858282,52881.141633471,392087.350728326,261900.998701514
23,396,396,33,115556.73666515,111905.902945184,339793.279548896,257450.401421245,60671.9133479191,392087.350728326,273384.562601399
24,27,397,33,113404.478009803,112075.002519393,334750.933013558,252361.563883243,46247.9307935057,392087.350728326,275737.948772582
22,39,398,33,108725.154879864,120697.168007069,335879.467667989,253476.970108963,52417.9757027994,392184.661895584,289136.748557454
27,55,399,32,102779.561822901,106283.127365471,344581.803716735,268784.108280735,48367.5690079684,382578.532329685,264670.859653794
30,69,400,32,102552.216971161,112686.636204943,326183.990507762,250247.704092023,57581.1709174266,382578.532329685,271303.244672549
28,31,401,32,102552.216971161,104295.497921795,325023.557406688,249073.110861221,47641.0093250537,382578.532329685,262995.186966461
33,88,402,32,102379.799220521,109483.907056898,334576.977144637,258626.530599171,59956.57488524,382709.885765821,268487.367288341
24,35,403,32,101760.218185377,108746.017143747,335781.396120387,259826.952064064,46088.5245444158,382768.779081823,268431.52043832
23,47,404,32,99715.704760246,118404.297890286,353284.603088229,277330.159031906,56597.7988178303,383143.771206228,280522.78843156
24,40,405,32,98813.6815947746,102892.470998058,338963.731273718,262878.954246783,45972.6289857194,383143.771206228,266057.636226851
23,309,406,32,114184.567434774,97138.7529714962,310622.263855623,234304.182726315,60112.8147818905,383143.771206228,245149.951396339
30,67,407,31,104262.512657676,112966.239253114,322086.1538519,256273.733787431,55281.159429494,371591.657282962,249357.247457435
17,200,408,31,111847.021683217,115162.592323243,311084.137994907,247992.5840013,40113.8466910538,371591.657282962,241598.883691317
19,335,409,31,123641.302956051,115459.628037949,295095.594862702,234361.381822982,43564.7404062916,371591.657282962,227962.813731041
16,411,410,31,135834.041188189,141916.13208326,300642.832602635,245615.386752986,36132.3292138546,371912.552500811,236966.562211617
14,21,411,31,133015.794768668,135248.42736827,315243.686692992,260206.900766143,32583.2497809112,373678.054936391,234903.239578063
18,75,412,31,122623.68165549,154804.944455503,365148.447729862,310111.661803013,39851.0241768307,375100.792935696,266274.60777778
8,10,413,30,105743.315184566,119772.625500807,313023.742934728,266470.242365983,16150.8808954577,364461.343483258,229282.743866698
27,71,414,30,108187.923538828,111750.713146362,297249.896344259,250486.464295581,52342.0661117869,364461.343483258,218927.343134759
14,18,415,30,106568.81455228,127933.513247604,318273.990707082,271508.675882216,25693.1856284251,364510.485203682,236778.393942973
23,35,416,30,106076.240896911,119870.981866596,307216.790396376,260358.19269326,42260.6244227559,364540.553010751,229328.787836531
25,75,417,30,106766.76323055,110670.084659751,310672.51292713,263813.555942779,38432.8262989228,364540.553010751,219549.322748195
22,40,418,30,105102.768130455,130119.756909673,327501.287756407,280641.825951192,41943.0318764771,364672.715658812,240795.152746273
15,16,419,30,102464.444385207,129332.324120175,331962.250156014,285102.788350799,25876.5297567894,364846.952055665,242820.280098876
22,31,420,30,102245.184114314,123765.409030839,324210.436949109,277279.863363853,40345.7286003164,364877.291741837,237555.611651083
26,42,421,30,102245.184114314,120334.936983857,319254.320825527,272276.218742922,32791.4825367327,364908.807750198,234190.308642547
20,34,422,30,100248.860119368,116270.696785419,296743.596618066,249600.515510999,42260.253778929,364921.272367909,232155.208062566
26,81,423,30,100662.664300422,112952.976047131,321102.346334552,273959.265227485,40832.306685815,364921.272367909,228478.525192939
26,121,424,30,101389.954010453,108706.068082477,312066.083020268,264829.874666707,48280.3953139228,364927.593520426,223575.318927308
25,38,425,30,101238.963487202,124595.805169339,324302.164642841,277063.34798346,35992.1184893614,365089.048856502,239777.501873498
15,21,426,30,98735.9457971167,120465.302356107,325776.323123509,278537.506464128,38225.2742174664,365653.966319198,238728.811350815
26,83,427,30,99309.3320919079,110237.261480195,311661.380265791,264280.536260154,43920.0741640493,365655.237812985,228035.587908325
18,30,428,30,95364.5503712987,114153.999727213,291894.672233198,244302.815119706,41299.2830539495,365738.617112463,235998.20996251
25,50,429,30,94701.6154843771,111841.191517447,319103.827165443,271506.794455864,45466.0076290122,365810.626938437,234460.402514266
28,146,430,30,98844.4439256067,104636.537519754,317396.419039435,269727.904549578,50649.8092833875,365810.626938437,223225.27138662
26,142,431,30,102157.819841,112986.608499449,318272.838128803,270569.454347367,48224.1464739466,365897.515295014,228348.854807498
18,26,432,30,100070.892199623,117337.736331698,317080.779392546,269338.906594399,41415.0319817688,366032.454761568,234921.849747679
21,35,433,30,97417.8991883685,124477.201810108,328260.153924741,280514.41452742,40069.8358841882,366610.250592881,245292.104068656
17,23,434,30,96194.6540632291,114262.172952762,309040.781702366,261086.22892415,39273.5826453534,366675.390850915,236453.843203139
15,379,435,30,120620.262372014,127973.557216892,323571.106249741,283559.582940633,40408.3462062406,366747.574288826,218576.69571685
21,40,436,30,113248.495320769,125837.263670091,304954.066129284,264772.582825982,39589.1645123646,368260.887199061,225385.312228804
24,70,437,30,111330.738104548,126091.884831435,313435.383907876,273250.763937224,42810.1925916489,368284.816750978,227588.915628698
25,58,438,29,104995.743781545,128672.410116369,311137.878739295,277722.244108835,36362.15176012,359640.319014522,221148.433507551
22,54,439,29,104207.154874434,119011.341048786,298905.834572241,265378.594590587,41305.6675782706,359644.986322111,212368.420781925
25,278,440,29,111918.105005545,128329.886167207,314547.862462816,281011.416342783,43622.4682121354,359700.501445092,214031.530892215
13,23,441,29,108159.930902798,135598.114959461,307677.061617365,274076.875084115,24017.8282750451,359812.770378885,225170.20272101
15,20,442,29,105416.144505024,130846.170564028,313793.972519237,280193.066732601,42170.9452369096,360080.969451197,223460.778041524
21,36,443,29,105230.634463881,122069.814126655,303574.216353632,269876.745596734,31920.7078906006,360080.969451197,214954.989530404
20,206,444,29,107032.215856843,124762.979726125,314019.041276045,280320.649063286,47560.5192720648,360082.52530522,215886.504696954
20,35,445,29,104532.553343868,115677.631028468,289617.797344354,255679.765084499,34654.009667298,360111.376599599,209431.8191711
20,60,446,29,103786.506312833,134480.104904907,322905.091269125,288967.05900927,50096.3779947612,360482.442981547,229351.406460522
17,31,447,29,98895.4920876005,127715.954988685,320978.951424652,287021.787585491,29672.2813949107,361167.111282433,228174.954698017
19,161,448,29,105372.299799751,126842.574087512,328819.079152382,294861.91531322,49862.464572122,361215.228476226,220957.456597908
23,68,449,29,103936.484442097,125670.046447846,316418.896699797,282316.462991133,38902.7760173855,361589.920437226,221620.986806259
19,87,450,29,101563.691410892,136300.533606045,338571.741720248,304466.071960214,42460.6085947252,362737.285066652,235771.631625089
16,223,451,29,105021.352290739,118306.379654839,308912.937161328,274552.453732259,41024.9066691014,362737.285066652,214532.211000283
29,95,452,29,106019.32790189,128208.6114783,317869.705643285,283509.222214216,40268.0698266087,362745.879573559,223445.0617195
12,22,453,29,102796.43431003,123404.18454233,311709.861020869,277264.624481705,39566.6501195196,362782.973977641,221935.481917029
25,70,454,29,103823.971866243,118501.513077487,299731.989126852,265151.048477981,47875.8194145589,362879.352234809,216163.347281209
19,42,455,29,102232.931608538,127337.545291579,318099.973015451,283514.504431594,43874.7488872506,362930.254763303,226641.322281499
20,29,456,29,100609.049806309,126338.884645708,314971.538870142,280349.510215378,39047.919998292,362961.020963407,227299.874113723
19,44,457,29,99860.2150207183,127212.708955104,320788.776071431,286166.747416667,44340.003307764,363092.797765046,229054.310010349
27,65,458,29,99860.2150207183,122418.382914819,320955.124379243,286333.09572448,45318.3199671449,363123.296572788,224337.649384068
18,277,459,29,109639.891975461,117779.383841825,316856.215657457,282211.189472022,46310.7717987013,363123.296572788,210061.732524923
26,160,460,29,112230.877200456,130560.884903325,311616.7552653,276903.119169632,46682.896581862,363131.152033606,220260.103822246
19,60,461,29,109523.353069206,124298.307153113,320715.079841419,286000.310678202,45402.7063070095,363253.70759804,216866.189082218
24,86,462,29,109141.552280365,131115.099910529,313162.900794586,278358.197981764,45857.4603584916,363595.631842099,224410.724968056
17,22,463,29,105116.899084541,131290.055664521,307586.169043541,272736.73408267,36711.2972555008,363814.462632562,228829.164708335
17,265,464,29,116490.816582325,129389.382991722,314064.173986832,280400.902821593,44196.0951918808,363814.462632562,214548.003030766
24,47,465,29,115909.670749864,129721.100509212,302164.981216811,268373.940922455,33077.0620157083,364138.949853443,215814.476726747
24,53,466,29,115876.859271777,124611.450165113,300892.212286193,267052.2226708,50222.938512266,364145.017612621,210793.911274436
23,61,467,29,115812.916943105,128491.263584744,301176.592411444,267303.996822067,40831.6737620189,364172.698954953,214765.348365071
26,58,468,29,115811.797938562,128001.413731817,310651.581798629,276775.374999799,47662.5112327432,364284.413284343,214392.064682899
24,46,469,29,115639.282855073,136483.020388439,313719.89571615,279843.68891732,39497.5390444074,364380.646881936,223142.420020604
25,80,470,29,115584.251417185,131661.326493433,306440.080533135,272495.711672791,44936.4571076961,364537.860365909,218578.609156103
18,29,471,29,113372.905530171,140779.191535919,319244.380554806,285286.973019267,35354.0428175246,365196.674207675,230566.63392737
17,27,472,29,108525.943350392,142672.33925547,335736.613819041,301775.289229771,41060.345800314,365981.494355864,238091.563974888
23,61,473,29,107020.856835524,117616.139119759,303189.27911953,268850.086351928,38603.1338111927,365981.494355864,214773.629696826
20,259,474,29,118757.87488159,130477.03968754,302692.27434087,268424.241218935,48954.7812110044,365981.494355864,215817.582785201
25,69,475,29,119843.995083232,125177.439667738,297024.081800299,262691.098168587,37915.3282375421,365981.494355864,209495.087516444
22,66,476,29,119036.478682127,135074.897982888,310785.487499194,276452.503867482,51928.1263504845,365997.662959111,220216.230835946
